empresa_id,nombre,emisiones_netas,regulacion_id,costo_impuesto,cumple_normativa
EMP018559,Empresa_18559,7254.49,REG006127,105187.5,0
EMP018560,Empresa_18560,598.9,REG006127,0.0,1
EMP018561,Empresa_18561,-6220.23,REG007333,0.0,1
EMP018562,Empresa_18562,7996.97,REG024160,279648.91,0
EMP018563,Empresa_18563,-8329.11,REG024160,0.0,1
EMP018564,Empresa_18564,6534.8,REG007333,220568.5,0
EMP018565,Empresa_18565,18613.36,REG008575,202314.21,0
EMP018566,Empresa_18566,14423.77,REG006127,225846.48,0
EMP018567,Empresa_18567,1797.66,REG006127,13349.05,0
EMP018568,Empresa_18568,10952.8,REG004617,143801.49,0
EMP018569,Empresa_18569,9847.77,REG024888,363356.97,0
EMP018570,Empresa_18570,11032.47,REG024160,400977.84,0
EMP018571,Empresa_18571,8223.93,REG009011,95569.29,0
EMP018572,Empresa_18572,10710.05,REG007333,386993.96,0
EMP018573,Empresa_18573,16133.37,REG009011,200211.18,0
EMP018574,Empresa_18574,6725.38,REG029620,124533.79,0
EMP018575,Empresa_18575,8130.08,REG024888,292811.44,0
EMP018576,Empresa_18576,5687.76,REG007043,113752.76,0
EMP018577,Empresa_18577,5435.17,REG007043,107622.4,0
EMP018578,Empresa_18578,11868.8,REG006127,182846.34,0
EMP018579,Empresa_18579,-4465.85,REG029620,0.0,1
EMP018580,Empresa_18580,14059.94,REG008575,149949.88,0
EMP018581,Empresa_18581,5855.58,REG004617,70146.66,0
EMP018582,Empresa_18582,19608.52,REG029620,404870.91,0
EMP018583,Empresa_18583,497.13,REG024160,0.0,1
EMP018584,Empresa_18584,6341.28,REG004617,77165.02,0
EMP018585,Empresa_18585,7074.25,REG008575,69614.45,0
EMP018586,Empresa_18586,3927.02,REG004617,42278.97,0
EMP018587,Empresa_18587,5489.32,REG024888,184355.43,0
EMP018588,Empresa_18588,12914.69,REG004617,172150.8,0
EMP018589,Empresa_18589,3568.51,REG007333,102332.18,0
EMP018590,Empresa_18590,14129.8,REG007333,523305.2,0
EMP018591,Empresa_18591,17031.12,REG007333,638951.81,0
EMP018592,Empresa_18592,9296.32,REG008575,95168.25,0
EMP018593,Empresa_18593,15305.57,REG009011,189259.38,0
EMP018594,Empresa_18594,9166.9,REG029620,177661.26,0
EMP018595,Empresa_18595,16367.03,REG029620,334336.09,0
EMP018596,Empresa_18596,143.27,REG008575,0.0,1
EMP018597,Empresa_18597,6385.45,REG026381,192640.24,0
EMP018598,Empresa_18598,-1893.0,REG029620,0.0,1
EMP018599,Empresa_18599,396.22,REG026381,0.0,1
EMP018600,Empresa_18600,13055.92,REG024160,481855.14,0
EMP018601,Empresa_18601,12890.77,REG007043,288569.81,0
EMP018602,Empresa_18602,7384.01,REG024888,262170.35,0
EMP018603,Empresa_18603,9211.41,REG008575,94191.79,0
EMP018604,Empresa_18604,16879.68,REG006127,267179.45,0
EMP018605,Empresa_18605,4081.57,REG029620,67004.48,0
EMP018606,Empresa_18606,7837.42,REG029620,148731.78,0
EMP018607,Empresa_18607,10383.03,REG009011,124134.18,0
EMP018608,Empresa_18608,5116.24,REG009011,54454.55,0
EMP018609,Empresa_18609,-2635.5,REG026381,0.0,1
EMP018610,Empresa_18610,11569.67,REG007333,421258.42,0
EMP018611,Empresa_18611,14050.04,REG026381,466879.27,0
EMP018612,Empresa_18612,5953.09,REG004617,71555.68,0
EMP018613,Empresa_18613,7432.83,REG029620,139927.9,0
EMP018614,Empresa_18614,4652.06,REG007333,145522.48,0
EMP018615,Empresa_18615,4566.67,REG024160,142539.81,0
EMP018616,Empresa_18616,7782.01,REG007333,270282.29,0
EMP018617,Empresa_18617,1721.19,REG024888,29598.33,0
EMP018618,Empresa_18618,9572.39,REG007043,208032.73,0
EMP018619,Empresa_18619,17485.1,REG009011,218094.57,0
EMP018620,Empresa_18620,12727.72,REG009011,155154.43,0
EMP018621,Empresa_18621,10054.17,REG004617,130816.28,0
EMP018622,Empresa_18622,18231.42,REG007043,418187.39,0
EMP018623,Empresa_18623,8418.51,REG008575,85073.44,0
EMP018624,Empresa_18624,-2603.52,REG029620,0.0,1
EMP018625,Empresa_18625,209.07,REG006127,0.0,1
EMP018626,Empresa_18626,7801.94,REG006127,114401.08,0
EMP018627,Empresa_18627,7447.43,REG004617,93148.89,0
EMP018628,Empresa_18628,19535.4,REG024888,761227.93,0
EMP018629,Empresa_18629,18932.28,REG007043,435197.26,0
EMP018630,Empresa_18630,15525.69,REG024888,596549.14,0
EMP018631,Empresa_18631,6287.42,REG024888,217133.39,0
EMP018632,Empresa_18632,11961.65,REG029620,238475.02,0
EMP018633,Empresa_18633,5988.24,REG029620,108493.62,0
EMP018634,Empresa_18634,12690.65,REG007333,465940.68,0
EMP018635,Empresa_18635,10812.65,REG009011,129818.05,0
EMP018636,Empresa_18636,19911.6,REG008575,217243.97,0
EMP018637,Empresa_18637,2997.05,REG008575,22726.65,0
EMP018638,Empresa_18638,18620.65,REG029620,383374.86,0
EMP018639,Empresa_18639,7969.29,REG007333,277747.27,0
EMP018640,Empresa_18640,-1405.65,REG009011,0.0,1
EMP018641,Empresa_18641,4985.08,REG006127,66993.33,0
EMP018642,Empresa_18642,636.11,REG024888,0.0,1
EMP018643,Empresa_18643,7865.42,REG006127,115469.45,0
EMP018644,Empresa_18644,14127.21,REG008575,150723.49,0
EMP018645,Empresa_18645,19808.79,REG026381,672927.34,0
EMP018646,Empresa_18646,11570.99,REG008575,121326.96,0
EMP018647,Empresa_18647,6235.53,REG009011,69262.75,0
EMP018648,Empresa_18648,7879.8,REG004617,99396.64,0
EMP018649,Empresa_18649,8058.63,REG007043,171293.78,0
EMP018650,Empresa_18650,4005.87,REG024888,123430.14,0
EMP018651,Empresa_18651,9792.93,REG008575,100879.27,0
EMP018652,Empresa_18652,6944.85,REG029620,129309.45,0
EMP018653,Empresa_18653,-2838.09,REG007333,0.0,1
EMP018654,Empresa_18654,16217.65,REG006127,256037.48,0
EMP018655,Empresa_18655,17987.11,REG009011,224736.16,0
EMP018656,Empresa_18656,14363.4,REG029620,290737.1,0
EMP018657,Empresa_18657,17879.36,REG008575,193873.21,0
EMP018658,Empresa_18658,3946.63,REG024888,120997.15,0
EMP018659,Empresa_18659,9381.61,REG024160,334992.97,0
EMP018660,Empresa_18660,449.06,REG007333,0.0,1
EMP018661,Empresa_18661,12167.18,REG026381,399510.54,0
EMP018662,Empresa_18662,2201.66,REG007043,29145.11,0
EMP018663,Empresa_18663,-5666.09,REG029620,0.0,1
EMP018664,Empresa_18664,17812.82,REG024888,690481.57,0
EMP018665,Empresa_18665,2286.3,REG007043,31199.33,0
EMP018666,Empresa_18666,7841.9,REG007333,272669.5,0
EMP018667,Empresa_18667,9569.84,REG009011,113375.68,0
EMP018668,Empresa_18668,17816.26,REG029620,365871.33,0
EMP018669,Empresa_18669,7013.09,REG026381,215097.19,0
EMP018670,Empresa_18670,-938.82,REG009011,0.0,1
EMP018671,Empresa_18671,8102.73,REG024888,291688.18,0
EMP018672,Empresa_18672,-6512.33,REG024888,0.0,1
EMP018673,Empresa_18673,5711.01,REG026381,168508.77,0
EMP018674,Empresa_18674,2431.11,REG029620,31090.47,0
EMP018675,Empresa_18675,12752.37,REG024888,482648.89,0
EMP018676,Empresa_18676,958.43,REG007333,0.0,1
EMP018677,Empresa_18677,2344.31,REG024888,55189.87,0
EMP018678,Empresa_18678,-3058.18,REG007043,0.0,1
EMP018679,Empresa_18679,14493.41,REG008575,154934.79,0
EMP018680,Empresa_18680,13504.76,REG024160,499795.27,0
EMP018681,Empresa_18681,3218.89,REG004617,32046.49,0
EMP018682,Empresa_18682,15178.71,REG006127,238552.12,0
EMP018683,Empresa_18683,3180.04,REG009011,28838.62,0
EMP018684,Empresa_18684,10242.36,REG024888,379562.78,0
EMP018685,Empresa_18685,16524.58,REG007333,618761.13,0
EMP018686,Empresa_18686,18547.14,REG024888,720640.09,0
EMP018687,Empresa_18687,8209.84,REG006127,121266.04,0
EMP018688,Empresa_18688,14039.31,REG009011,172506.76,0
EMP018689,Empresa_18689,15996.11,REG004617,216677.32,0
EMP018690,Empresa_18690,-2132.75,REG006127,0.0,1
EMP018691,Empresa_18691,6913.32,REG007043,143497.1,0
EMP018692,Empresa_18692,11535.21,REG008575,120915.48,0
EMP018693,Empresa_18693,17961.14,REG009011,224392.57,0
EMP018694,Empresa_18694,11828.22,REG026381,387382.55,0
EMP018695,Empresa_18695,11675.58,REG006127,179594.44,0
EMP018696,Empresa_18696,12842.73,REG026381,423681.71,0
EMP018697,Empresa_18697,13551.8,REG006127,211171.23,0
EMP018698,Empresa_18698,19824.67,REG029620,409574.34,0
EMP018699,Empresa_18699,6700.52,REG024888,234099.41,0
EMP018700,Empresa_18700,-2578.02,REG004617,0.0,1
EMP018701,Empresa_18701,551.53,REG006127,0.0,1
EMP018702,Empresa_18702,19386.16,REG029620,400032.36,0
EMP018703,Empresa_18703,7565.6,REG007043,159327.94,0
EMP018704,Empresa_18704,3054.22,REG009011,27174.02,0
EMP018705,Empresa_18705,17663.75,REG024888,684359.27,0
EMP018706,Empresa_18706,1815.32,REG009011,10783.38,0
EMP018707,Empresa_18707,-6315.45,REG026381,0.0,1
EMP018708,Empresa_18708,2123.42,REG004617,16216.95,0
EMP018709,Empresa_18709,10023.92,REG007333,359644.82,0
EMP018710,Empresa_18710,18936.52,REG004617,259166.24,0
EMP018711,Empresa_18711,17534.36,REG026381,591548.24,0
EMP018712,Empresa_18712,10412.43,REG024160,376194.84,0
EMP018713,Empresa_18713,4195.35,REG007333,127318.02,0
EMP018714,Empresa_18714,13681.47,REG004617,183230.77,0
EMP018715,Empresa_18715,4019.02,REG007043,73252.44,0
EMP018716,Empresa_18716,12196.86,REG006127,188367.59,0
EMP018717,Empresa_18717,10815.89,REG029620,213543.28,0
EMP018718,Empresa_18718,1326.98,REG007043,7916.63,0
EMP018719,Empresa_18719,14314.17,REG008575,152873.53,0
EMP018720,Empresa_18720,11915.62,REG007043,264902.92,0
EMP018721,Empresa_18721,1421.64,REG009011,5574.99,0
EMP018722,Empresa_18722,14162.62,REG007333,524613.4,0
EMP018723,Empresa_18723,1248.63,REG008575,2619.82,0
EMP018724,Empresa_18724,10432.94,REG009011,124794.49,0
EMP018725,Empresa_18725,9228.57,REG004617,118886.36,0
EMP018726,Empresa_18726,-5748.21,REG006127,0.0,1
EMP018727,Empresa_18727,1076.92,REG026381,2701.03,0
EMP018728,Empresa_18728,-7762.31,REG006127,0.0,1
EMP018729,Empresa_18729,18014.3,REG008575,195425.02,0
EMP018730,Empresa_18730,200.23,REG006127,0.0,1
EMP018731,Empresa_18731,-4465.09,REG024160,0.0,1
EMP018732,Empresa_18732,-6740.61,REG009011,0.0,1
EMP018733,Empresa_18733,6062.27,REG024888,207886.48,0
EMP018734,Empresa_18734,-907.61,REG007043,0.0,1
EMP018735,Empresa_18735,-2605.4,REG007043,0.0,1
EMP018736,Empresa_18736,4019.14,REG009011,39939.91,0
EMP018737,Empresa_18737,18850.61,REG009011,236160.26,0
EMP018738,Empresa_18738,9675.11,REG024160,346724.16,0
EMP018739,Empresa_18739,8408.03,REG009011,98004.93,0
EMP018740,Empresa_18740,9056.13,REG024888,330844.31,0
EMP018741,Empresa_18741,7834.43,REG008575,78356.52,0
EMP018742,Empresa_18742,12683.56,REG026381,417986.61,0
EMP018743,Empresa_18743,3835.36,REG007043,68795.01,0
EMP018744,Empresa_18744,7310.79,REG029620,137272.31,0
EMP018745,Empresa_18745,9649.93,REG006127,145502.76,0
EMP018746,Empresa_18746,15414.45,REG024888,591980.52,0
EMP018747,Empresa_18747,10603.78,REG024160,383843.1,0
EMP018748,Empresa_18748,8291.6,REG004617,105347.15,0
EMP018749,Empresa_18749,10387.8,REG004617,135637.24,0
EMP018750,Empresa_18750,6993.99,REG026381,214413.8,0
EMP018751,Empresa_18751,-1592.99,REG006127,0.0,1
EMP018752,Empresa_18752,12225.36,REG004617,162189.98,0
EMP018753,Empresa_18753,9397.7,REG004617,121330.29,0
EMP018754,Empresa_18754,12967.4,REG008575,137385.67,0
EMP018755,Empresa_18755,15110.68,REG026381,504828.97,0
EMP018756,Empresa_18756,11399.71,REG007043,252381.79,0
EMP018757,Empresa_18757,-7185.12,REG009011,0.0,1
EMP018758,Empresa_18758,2441.23,REG007043,34959.48,0
EMP018759,Empresa_18759,8576.79,REG004617,109468.14,0
EMP018760,Empresa_18760,6629.96,REG024888,231201.51,0
EMP018761,Empresa_18761,2132.13,REG008575,12780.06,0
EMP018762,Empresa_18762,16520.22,REG026381,555262.31,0
EMP018763,Empresa_18763,16705.8,REG007043,381160.59,0
EMP018764,Empresa_18764,12824.14,REG007043,286952.7,0
EMP018765,Empresa_18765,-864.11,REG009011,0.0,1
EMP018766,Empresa_18766,12120.88,REG006127,187088.84,0
EMP018767,Empresa_18767,18223.9,REG009011,227868.89,0
EMP018768,Empresa_18768,14163.54,REG029620,286388.15,0
EMP018769,Empresa_18769,7268.82,REG004617,90567.98,0
EMP018770,Empresa_18770,9039.01,REG004617,116147.22,0
EMP018771,Empresa_18771,-5002.4,REG026381,0.0,1
EMP018772,Empresa_18772,11780.06,REG026381,385659.38,0
EMP018773,Empresa_18773,11052.28,REG006127,169104.31,0
EMP018774,Empresa_18774,13865.98,REG026381,460293.6,0
EMP018775,Empresa_18775,5510.78,REG007333,179751.06,0
EMP018776,Empresa_18776,-1036.29,REG007333,0.0,1
EMP018777,Empresa_18777,1941.4,REG026381,33632.13,0
EMP018778,Empresa_18778,2197.93,REG006127,20085.6,0
EMP018779,Empresa_18779,7695.47,REG024888,274962.01,0
EMP018780,Empresa_18780,6570.52,REG024160,222633.7,0
EMP018781,Empresa_18781,1314.0,REG007043,7601.61,0
EMP018782,Empresa_18782,17732.11,REG009011,221362.51,0
EMP018783,Empresa_18783,8587.86,REG024888,311612.46,0
EMP018784,Empresa_18784,2037.92,REG026381,37085.61,0
EMP018785,Empresa_18785,13066.34,REG007043,292830.9,0
EMP018786,Empresa_18786,281.55,REG006127,0.0,1
EMP018787,Empresa_18787,15382.12,REG004617,207805.16,0
EMP018788,Empresa_18788,19099.25,REG006127,304534.81,0
EMP018789,Empresa_18789,17729.33,REG024160,668651.34,0
EMP018790,Empresa_18790,5096.06,REG007333,163220.32,0
EMP018791,Empresa_18791,3232.28,REG004617,32239.97,0
EMP018792,Empresa_18792,-3397.07,REG029620,0.0,1
EMP018793,Empresa_18793,4263.49,REG004617,47140.96,0
EMP018794,Empresa_18794,14361.51,REG029620,290695.97,0
EMP018795,Empresa_18795,7155.06,REG024888,252767.37,0
EMP018796,Empresa_18796,2375.53,REG008575,15579.17,0
EMP018797,Empresa_18797,-57.66,REG029620,0.0,1
EMP018798,Empresa_18798,8214.56,REG006127,121345.48,0
EMP018799,Empresa_18799,13793.46,REG007333,509898.69,0
EMP018800,Empresa_18800,13584.99,REG007043,305418.53,0
EMP018801,Empresa_18801,14887.34,REG029620,302138.04,0
EMP018802,Empresa_18802,-3982.32,REG026381,0.0,1
EMP018803,Empresa_18803,5253.26,REG006127,71506.8,0
EMP018804,Empresa_18804,10603.73,REG004617,138757.43,0
EMP018805,Empresa_18805,7443.79,REG024888,264625.51,0
EMP018806,Empresa_18806,6249.77,REG026381,187785.61,0
EMP018807,Empresa_18807,17536.23,REG029620,359777.88,0
EMP018808,Empresa_18808,18019.12,REG007333,678333.49,0
EMP018809,Empresa_18809,2534.31,REG006127,25746.87,0
EMP018810,Empresa_18810,13460.95,REG004617,180044.25,0
EMP018811,Empresa_18811,1555.69,REG009011,7348.47,0
EMP018812,Empresa_18812,13538.38,REG024888,514930.32,0
EMP018813,Empresa_18813,7968.19,REG029620,151577.33,0
EMP018814,Empresa_18814,14704.47,REG009011,181306.83,0
EMP018815,Empresa_18815,-1531.55,REG004617,0.0,1
EMP018816,Empresa_18816,-7117.74,REG026381,0.0,1
EMP018817,Empresa_18817,-4745.36,REG008575,0.0,1
EMP018818,Empresa_18818,6186.21,REG007333,206673.7,0
EMP018819,Empresa_18819,3092.87,REG009011,27685.36,0
EMP018820,Empresa_18820,-2469.56,REG024160,0.0,1
EMP018821,Empresa_18821,3295.23,REG009011,30362.59,0
EMP018822,Empresa_18822,10233.29,REG004617,133404.57,0
EMP018823,Empresa_18823,13427.67,REG026381,444610.87,0
EMP018824,Empresa_18824,10752.0,REG004617,140899.93,0
EMP018825,Empresa_18825,5381.25,REG006127,73660.87,0
EMP018826,Empresa_18826,2900.82,REG009011,25144.54,0
EMP018827,Empresa_18827,13348.07,REG004617,178413.14,0
EMP018828,Empresa_18828,9817.27,REG029620,191813.31,0
EMP018829,Empresa_18829,18792.46,REG008575,204373.86,0
EMP018830,Empresa_18830,17211.54,REG029620,352712.63,0
EMP018831,Empresa_18831,2285.02,REG006127,21551.32,0
EMP018832,Empresa_18832,-4741.23,REG008575,0.0,1
EMP018833,Empresa_18833,3214.51,REG029620,48137.25,0
EMP018834,Empresa_18834,2086.5,REG029620,23591.76,0
EMP018835,Empresa_18835,13622.27,REG024888,518375.68,0
EMP018836,Empresa_18836,4791.29,REG026381,135601.19,0
EMP018837,Empresa_18837,3302.6,REG024888,94546.84,0
EMP018838,Empresa_18838,3003.73,REG004617,28937.43,0
EMP018839,Empresa_18839,2688.99,REG024160,67488.95,0
EMP018840,Empresa_18840,4266.33,REG009011,43210.24,0
EMP018841,Empresa_18841,17248.06,REG026381,581304.42,0
EMP018842,Empresa_18842,-1502.23,REG008575,0.0,1
EMP018843,Empresa_18843,10989.48,REG024160,399259.53,0
EMP018844,Empresa_18844,2900.53,REG007333,75706.5,0
EMP018845,Empresa_18845,7427.33,REG029620,139808.22,0
EMP018846,Empresa_18846,5119.26,REG024888,169157.06,0
EMP018847,Empresa_18847,3852.21,REG026381,102000.91,0
EMP018848,Empresa_18848,13258.11,REG007043,297485.16,0
EMP018849,Empresa_18849,-2096.04,REG024888,0.0,1
EMP018850,Empresa_18850,16225.36,REG007333,606834.22,0
EMP018851,Empresa_18851,5593.9,REG024888,188650.53,0
EMP018852,Empresa_18852,2760.77,REG004617,25426.65,0
EMP018853,Empresa_18853,19648.74,REG026381,667200.75,0
EMP018854,Empresa_18854,10591.02,REG006127,161341.3,0
EMP018855,Empresa_18855,5927.5,REG007043,119571.25,0
EMP018856,Empresa_18856,1850.74,REG006127,14242.39,0
EMP018857,Empresa_18857,12230.09,REG009011,148570.78,0
EMP018858,Empresa_18858,-3313.92,REG026381,0.0,1
EMP018859,Empresa_18859,4744.14,REG009011,49531.66,0
EMP018860,Empresa_18860,3281.05,REG024888,93661.78,0
EMP018861,Empresa_18861,9446.25,REG026381,302155.66,0
EMP018862,Empresa_18862,4020.49,REG024888,124030.58,0
EMP018863,Empresa_18863,8075.52,REG007333,281981.6,0
EMP018864,Empresa_18864,1410.12,REG004617,5909.76,0
EMP018865,Empresa_18865,1818.1,REG009011,10820.16,0
EMP018866,Empresa_18866,5876.61,REG004617,70450.54,0
EMP018867,Empresa_18867,3945.13,REG009011,38960.76,0
EMP018868,Empresa_18868,7375.12,REG007043,154704.99,0
EMP018869,Empresa_18869,15778.43,REG007043,358653.32,0
EMP018870,Empresa_18870,10822.06,REG008575,112714.26,0
EMP018871,Empresa_18871,13768.52,REG029620,277792.51,0
EMP018872,Empresa_18872,-3866.35,REG007043,0.0,1
EMP018873,Empresa_18873,9111.94,REG007333,323293.3,0
EMP018874,Empresa_18874,11772.96,REG006127,181233.35,0
EMP018875,Empresa_18875,16828.7,REG007043,384143.38,0
EMP018876,Empresa_18876,-7624.86,REG004617,0.0,1
EMP018877,Empresa_18877,10832.48,REG008575,112834.09,0
EMP018878,Empresa_18878,16648.17,REG009011,207021.98,0
EMP018879,Empresa_18879,6160.97,REG009011,68276.33,0
EMP018880,Empresa_18880,5055.32,REG024888,166531.05,0
EMP018881,Empresa_18881,17600.98,REG026381,593931.9,0
EMP018882,Empresa_18882,8764.93,REG029620,168914.39,0
EMP018883,Empresa_18883,11695.35,REG024160,427473.15,0
EMP018884,Empresa_18884,13793.81,REG029620,278342.82,0
EMP018885,Empresa_18885,14737.27,REG008575,157739.18,0
EMP018886,Empresa_18886,11911.32,REG029620,237379.84,0
EMP018887,Empresa_18887,14633.5,REG006127,229376.24,0
EMP018888,Empresa_18888,3175.94,REG026381,77803.97,0
EMP018889,Empresa_18889,6264.06,REG024888,216174.0,0
EMP018890,Empresa_18890,6473.12,REG004617,79070.11,0
EMP018891,Empresa_18891,8857.72,REG009011,103954.33,0
EMP018892,Empresa_18892,16002.81,REG026381,536749.38,0
EMP018893,Empresa_18893,5683.19,REG024888,192317.67,0
EMP018894,Empresa_18894,9345.08,REG026381,298535.8,0
EMP018895,Empresa_18895,5492.48,REG029620,97705.88,0
EMP018896,Empresa_18896,6162.79,REG024160,206336.73,0
EMP018897,Empresa_18897,19493.25,REG029620,402362.64,0
EMP018898,Empresa_18898,10453.75,REG007043,229423.34,0
EMP018899,Empresa_18899,14275.98,REG026381,474963.4,0
EMP018900,Empresa_18900,17479.83,REG006127,277279.97,0
EMP018901,Empresa_18901,1671.8,REG024160,26831.86,0
EMP018902,Empresa_18902,2247.69,REG008575,14109.01,0
EMP018903,Empresa_18903,17807.26,REG007043,407893.03,0
EMP018904,Empresa_18904,2792.24,REG008575,20371.33,0
EMP018905,Empresa_18905,11655.09,REG007043,258579.86,0
EMP018906,Empresa_18906,12305.3,REG024160,451852.86,0
EMP018907,Empresa_18907,19311.43,REG008575,210342.02,0
EMP018908,Empresa_18908,7002.02,REG024888,246482.02,0
EMP018909,Empresa_18909,5355.08,REG009011,57614.4,0
EMP018910,Empresa_18910,7988.77,REG008575,80131.43,0
EMP018911,Empresa_18911,16929.13,REG007333,634886.49,0
EMP018912,Empresa_18912,1787.87,REG026381,28138.82,0
EMP018913,Empresa_18913,8250.24,REG006127,121945.97,0
EMP018914,Empresa_18914,16876.06,REG024888,652008.84,0
EMP018915,Empresa_18915,-2609.68,REG006127,0.0,1
EMP018916,Empresa_18916,13347.83,REG024888,507104.43,0
EMP018917,Empresa_18917,13178.88,REG024160,486769.85,0
EMP018918,Empresa_18918,2297.77,REG029620,28188.99,0
EMP018919,Empresa_18919,16652.47,REG024888,642826.0,0
EMP018920,Empresa_18920,14740.08,REG024888,564284.14,0
EMP018921,Empresa_18921,4588.47,REG004617,51836.92,0
EMP018922,Empresa_18922,436.79,REG026381,0.0,1
EMP018923,Empresa_18923,11297.53,REG007043,249901.88,0
EMP018924,Empresa_18924,7173.39,REG024888,253520.18,0
EMP018925,Empresa_18925,1647.29,REG009011,8560.34,0
EMP018926,Empresa_18926,7685.35,REG009011,88443.87,0
EMP018927,Empresa_18927,5421.84,REG004617,63879.11,0
EMP018928,Empresa_18928,11254.45,REG007043,248856.33,0
EMP018929,Empresa_18929,-1987.26,REG024888,0.0,1
EMP018930,Empresa_18930,3705.21,REG007043,65636.27,0
EMP018931,Empresa_18931,12961.71,REG008575,137320.24,0
EMP018932,Empresa_18932,7145.12,REG004617,88780.51,0
EMP018933,Empresa_18933,14793.43,REG008575,158385.02,0
EMP018934,Empresa_18934,-1037.75,REG009011,0.0,1
EMP018935,Empresa_18935,15609.36,REG007333,582280.46,0
EMP018936,Empresa_18936,2162.79,REG007333,46300.18,0
EMP018937,Empresa_18937,7218.48,REG009011,82267.18,0
EMP018938,Empresa_18938,10709.37,REG029620,211225.41,0
EMP018939,Empresa_18939,10099.68,REG006127,153072.05,0
EMP018940,Empresa_18940,14499.38,REG024888,554398.59,0
EMP018941,Empresa_18941,19529.88,REG024160,740619.32,0
EMP018942,Empresa_18942,18596.22,REG007043,427041.09,0
EMP018943,Empresa_18943,-666.44,REG008575,0.0,1
EMP018944,Empresa_18944,11509.43,REG006127,176798.14,0
EMP018945,Empresa_18945,1115.77,REG026381,4091.09,0
EMP018946,Empresa_18946,-1627.39,REG007043,0.0,1
EMP018947,Empresa_18947,6519.59,REG008575,63235.86,0
EMP018948,Empresa_18948,424.32,REG004617,0.0,1
EMP018949,Empresa_18949,17197.49,REG008575,186031.71,0
EMP018950,Empresa_18950,4697.78,REG004617,53416.45,0
EMP018951,Empresa_18951,7979.94,REG008575,80029.88,0
EMP018952,Empresa_18952,3078.68,REG004617,30020.45,0
EMP018953,Empresa_18953,5271.32,REG007043,103645.76,0
EMP018954,Empresa_18954,2873.23,REG007043,45444.12,0
EMP018955,Empresa_18955,17649.12,REG029620,362234.37,0
EMP018956,Empresa_18956,18227.79,REG007333,686651.08,0
EMP018957,Empresa_18957,9792.42,REG024888,361083.74,0
EMP018958,Empresa_18958,7501.82,REG007043,157780.0,0
EMP018959,Empresa_18959,7279.03,REG009011,83068.26,0
EMP018960,Empresa_18960,2101.51,REG004617,15900.35,0
EMP018961,Empresa_18961,7471.37,REG024888,265758.22,0
EMP018962,Empresa_18962,11354.06,REG008575,118832.26,0
EMP018963,Empresa_18963,-5268.08,REG026381,0.0,1
EMP018964,Empresa_18964,7746.45,REG024160,269635.62,0
EMP018965,Empresa_18965,13680.66,REG026381,453662.85,0
EMP018966,Empresa_18966,7856.59,REG009011,90709.38,0
EMP018967,Empresa_18967,4718.36,REG009011,49190.6,0
EMP018968,Empresa_18968,-4119.89,REG024160,0.0,1
EMP018969,Empresa_18969,2442.81,REG004617,20832.13,0
EMP018970,Empresa_18970,10203.51,REG008575,105600.94,0
EMP018971,Empresa_18971,15946.75,REG009011,197742.2,0
EMP018972,Empresa_18972,16444.78,REG007333,615580.3,0
EMP018973,Empresa_18973,2453.47,REG029620,31577.02,0
EMP018974,Empresa_18974,-3898.8,REG024888,0.0,1
EMP018975,Empresa_18975,8420.75,REG008575,85099.2,0
EMP018976,Empresa_18976,3039.44,REG029620,44327.73,0
EMP018977,Empresa_18977,13831.78,REG006127,215883.29,0
EMP018978,Empresa_18978,5388.25,REG004617,63393.74,0
EMP018979,Empresa_18979,13933.94,REG029620,281392.05,0
EMP018980,Empresa_18980,17261.73,REG024888,667848.31,0
EMP018981,Empresa_18981,6947.18,REG007043,144318.89,0
EMP018982,Empresa_18982,11452.82,REG026381,373950.73,0
EMP018983,Empresa_18983,393.46,REG007333,0.0,1
EMP018984,Empresa_18984,4952.73,REG026381,141377.51,0
EMP018985,Empresa_18985,19152.57,REG008575,208515.13,0
EMP018986,Empresa_18986,-1452.17,REG004617,0.0,1
EMP018987,Empresa_18987,9068.24,REG007043,195797.01,0
EMP018988,Empresa_18988,2522.05,REG007043,36920.98,0
EMP018989,Empresa_18989,6462.47,REG026381,195396.01,0
EMP018990,Empresa_18990,-2478.69,REG029620,0.0,1
EMP018991,Empresa_18991,9513.13,REG029620,185195.23,0
EMP018992,Empresa_18992,7324.13,REG024160,252755.49,0
EMP018993,Empresa_18993,11192.62,REG026381,364640.78,0
EMP018994,Empresa_18994,-2130.8,REG007333,0.0,1
EMP018995,Empresa_18995,18912.73,REG024160,715951.83,0
EMP018996,Empresa_18996,5872.29,REG007043,118231.31,0
EMP018997,Empresa_18997,2217.32,REG007333,48473.75,0
EMP018998,Empresa_18998,6059.44,REG009011,66933.08,0
EMP018999,Empresa_18999,14669.73,REG024888,561394.87,0
EMP019000,Empresa_19000,9568.44,REG004617,123797.48,0
EMP019001,Empresa_19001,2830.2,REG006127,30726.7,0
EMP019002,Empresa_19002,-6079.66,REG024888,0.0,1
EMP019003,Empresa_19003,2663.12,REG024888,68283.39,0
EMP019004,Empresa_19004,5786.14,REG008575,54801.18,0
EMP019005,Empresa_19005,2370.26,REG007333,54569.93,0
EMP019006,Empresa_19006,18483.14,REG004617,252614.9,0
EMP019007,Empresa_19007,83.47,REG007333,0.0,1
EMP019008,Empresa_19008,1964.11,REG007333,38380.8,0
EMP019009,Empresa_19009,9951.65,REG024160,357777.47,0
